date,indicator_code,value,country
2006-02-03,FEDFUNDS,6.0496,US
2006-02-03,CPI,6.7596,US
2006-02-03,M2,19004.14,US
2006-02-03,GOLD,538.64,GLD
2006-02-03,OIL,85.68,OIL
2006-02-03,COPPER,3862.31,CPR
2006-02-03,EURUSD,0.936579,EU
2006-02-03,HIBOR,2.0597,HK
2006-02-04,FEDFUNDS,6.1028,US
2006-02-04,CPI,6.7332,US
2006-02-04,M2,18924.03,US
2006-02-04,GOLD,538.47,GLD
2006-02-04,OIL,86.11,OIL
2006-02-04,COPPER,3869.12,CPR
2006-02-04,EURUSD,0.934914,EU
2006-02-04,HIBOR,2.0619,HK
2006-02-05,FEDFUNDS,6.1377,US
2006-02-05,CPI,6.7653,US
2006-02-05,M2,18874.62,US
2006-02-05,GOLD,539.37,GLD
2006-02-05,OIL,86.5,OIL
2006-02-05,COPPER,3868.36,CPR
2006-02-05,EURUSD,0.930964,EU
2006-02-05,HIBOR,2.0514,HK
2006-02-06,FEDFUNDS,6.0601,US
2006-02-06,CPI,6.7727,US
2006-02-06,M2,18915.83,US
2006-02-06,GOLD,537.17,GLD
2006-02-06,OIL,85.75,OIL
2006-02-06,COPPER,3873.86,CPR
2006-02-06,EURUSD,0.935269,EU
2006-02-06,HIBOR,2.0616,HK
2006-02-07,FEDFUNDS,6.1055,US
2006-02-07,CPI,6.7685,US
2006-02-07,M2,18911.74,US
2006-02-07,GOLD,536.41,GLD
2006-02-07,OIL,85.2,OIL
2006-02-07,COPPER,3863.62,CPR
2006-02-07,EURUSD,0.93478,EU
2006-02-07,HIBOR,2.0582,HK
2006-02-08,FEDFUNDS,6.0092,US
2006-02-08,CPI,6.7874,US
2006-02-08,M2,19004.63,US
2006-02-08,GOLD,539.02,GLD
2006-02-08,OIL,87.98,OIL
2006-02-08,COPPER,3870.25,CPR
2006-02-08,EURUSD,0.933174,EU
2006-02-08,HIBOR,2.0593,HK
2006-02-09,FEDFUNDS,6.0623,US
2006-02-09,CPI,6.761,US
2006-02-09,M2,18881.47,US
2006-02-09,GOLD,535.9,GLD
2006-02-09,OIL,85.99,OIL
2006-02-09,COPPER,3869.4,CPR
2006-02-09,EURUSD,0.936973,EU
2006-02-09,HIBOR,2.0553,HK
2006-02-10,FEDFUNDS,6.0913,US
2006-02-10,CPI,6.7701,US
2006-02-10,M2,19028.43,US
2006-02-10,GOLD,539.12,GLD
2006-02-10,OIL,85.52,OIL
2006-02-10,COPPER,3865.52,CPR
2006-02-10,EURUSD,0.932428,EU
2006-02-10,HIBOR,2.0501,HK
2006-02-11,FEDFUNDS,6.0745,US
2006-02-11,CPI,6.743,US
2006-02-11,M2,18956.27,US
2006-02-11,GOLD,537.14,GLD
2006-02-11,OIL,87.18,OIL
2006-02-11,COPPER,3868.85,CPR
2006-02-11,EURUSD,0.933043,EU
2006-02-11,HIBOR,2.0578,HK
2006-02-12,FEDFUNDS,6.0444,US
2006-02-12,CPI,6.7748,US
2006-02-12,M2,19000.4,US
2006-02-12,GOLD,536.91,GLD
2006-02-12,OIL,86.76,OIL
2006-02-12,COPPER,3866.34,CPR
2006-02-12,EURUSD,0.931682,EU
2006-02-12,HIBOR,2.0494,HK
2006-02-13,FEDFUNDS,6.0876,US
2006-02-13,CPI,6.7693,US
2006-02-13,M2,18933.81,US
2006-02-13,GOLD,539.58,GLD
2006-02-13,OIL,85.72,OIL
2006-02-13,COPPER,3868.59,CPR
2006-02-13,EURUSD,0.933964,EU
2006-02-13,HIBOR,2.0545,HK
2006-02-14,FEDFUNDS,6.0188,US
2006-02-14,CPI,6.8092,US
2006-02-14,M2,18984.44,US
2006-02-14,GOLD,541.31,GLD
2006-02-14,OIL,86.18,OIL
2006-02-14,COPPER,3864.83,CPR
2006-02-14,EURUSD,0.938613,EU
2006-02-14,HIBOR,2.067,HK
2006-02-15,FEDFUNDS,6.0629,US
2006-02-15,CPI,6.7806,US
2006-02-15,M2,19055.32,US
2006-02-15,GOLD,541.33,GLD
2006-02-15,OIL,86.08,OIL
2006-02-15,COPPER,3872.51,CPR
2006-02-15,EURUSD,0.932699,EU
2006-02-15,HIBOR,2.0792,HK
2006-02-16,FEDFUNDS,6.134,US
2006-02-16,CPI,6.7267,US
2006-02-16,M2,19043.52,US
2006-02-16,GOLD,540.97,GLD
2006-02-16,OIL,87.23,OIL
2006-02-16,COPPER,3865.48,CPR
2006-02-16,EURUSD,0.935501,EU
2006-02-16,HIBOR,2.0527,HK
2006-02-17,FEDFUNDS,6.1188,US
2006-02-17,CPI,6.7561,US
2006-02-17,M2,19025.35,US
2006-02-17,GOLD,537.22,GLD
2006-02-17,OIL,86.71,OIL
2006-02-17,COPPER,3865.59,CPR
2006-02-17,EURUSD,0.930067,EU
2006-02-17,HIBOR,2.0586,HK
2006-02-18,FEDFUNDS,6.1642,US
2006-02-18,CPI,6.7436,US
2006-02-18,M2,19033.18,US
2006-02-18,GOLD,537.99,GLD
2006-02-18,OIL,85.06,OIL
2006-02-18,COPPER,3871.53,CPR
2006-02-18,EURUSD,0.934667,EU
2006-02-18,HIBOR,2.0588,HK
2006-02-19,FEDFUNDS,5.9936,US
2006-02-19,CPI,6.7827,US
2006-02-19,M2,18908.89,US
2006-02-19,GOLD,539.91,GLD
2006-02-19,OIL,86.77,OIL
2006-02-19,COPPER,3868.67,CPR
2006-02-19,EURUSD,0.935675,EU
2006-02-19,HIBOR,2.0658,HK
2006-02-20,FEDFUNDS,6.0716,US
2006-02-20,CPI,6.7865,US
2006-02-20,M2,18872.23,US
2006-02-20,GOLD,537.8,GLD
2006-02-20,OIL,86.3,OIL
2006-02-20,COPPER,3874.77,CPR
2006-02-20,EURUSD,0.934909,EU
2006-02-20,HIBOR,2.0625,HK
2006-02-21,FEDFUNDS,5.9743,US
2006-02-21,CPI,6.7417,US
2006-02-21,M2,19038.34,US
2006-02-21,GOLD,540.88,GLD
2006-02-21,OIL,85.38,OIL
2006-02-21,COPPER,3875.08,CPR
2006-02-21,EURUSD,0.932729,EU
2006-02-21,HIBOR,2.0591,HK
2006-02-22,FEDFUNDS,6.1773,US
2006-02-22,CPI,6.7252,US
2006-02-22,M2,19028.42,US
2006-02-22,GOLD,538.62,GLD
2006-02-22,OIL,86.97,OIL
2006-02-22,COPPER,3869.73,CPR
2006-02-22,EURUSD,0.933239,EU
2006-02-22,HIBOR,2.0709,HK
2006-02-23,FEDFUNDS,6.0238,US
2006-02-23,CPI,6.7498,US
2006-02-23,M2,19029.12,US
2006-02-23,GOLD,539.79,GLD
2006-02-23,OIL,85.36,OIL
2006-02-23,COPPER,3870.87,CPR
2006-02-23,EURUSD,0.928736,EU
2006-02-23,HIBOR,2.0458,HK
2006-02-24,FEDFUNDS,6.1531,US
2006-02-24,CPI,6.7349,US
2006-02-24,M2,18985.15,US
2006-02-24,GOLD,539.29,GLD
2006-02-24,OIL,87.48,OIL
2006-02-24,COPPER,3867.65,CPR
2006-02-24,EURUSD,0.936725,EU
2006-02-24,HIBOR,2.0562,HK
2006-02-25,FEDFUNDS,6.0937,US
2006-02-25,CPI,6.7566,US
2006-02-25,M2,19098.14,US
2006-02-25,GOLD,537.29,GLD
2006-02-25,OIL,86.18,OIL
2006-02-25,COPPER,3866.77,CPR
2006-02-25,EURUSD,0.931079,EU
2006-02-25,HIBOR,2.0757,HK
2006-02-26,FEDFUNDS,6.2157,US
2006-02-26,CPI,6.7566,US
2006-02-26,M2,18996.31,US
2006-02-26,GOLD,540.05,GLD
2006-02-26,OIL,87.49,OIL
2006-02-26,COPPER,3870.7,CPR
2006-02-26,EURUSD,0.931556,EU
2006-02-26,HIBOR,2.063,HK
2006-02-27,FEDFUNDS,5.9877,US
2006-02-27,CPI,6.7441,US
2006-02-27,M2,19002.26,US
2006-02-27,GOLD,539.76,GLD
2006-02-27,OIL,85.98,OIL
2006-02-27,COPPER,3866.19,CPR
2006-02-27,EURUSD,0.934161,EU
2006-02-27,HIBOR,2.0502,HK
2006-02-28,FEDFUNDS,6.1281,US
2006-02-28,CPI,6.7614,US
2006-02-28,M2,18974.56,US
2006-02-28,GOLD,538.72,GLD
2006-02-28,OIL,87.36,OIL
2006-02-28,COPPER,3861.22,CPR
2006-02-28,EURUSD,0.934367,EU
2006-02-28,HIBOR,2.0535,HK
2006-03-01,FEDFUNDS,6.0571,US
2006-03-01,CPI,6.7553,US
2006-03-01,M2,18986.88,US
2006-03-01,GOLD,538.65,GLD
2006-03-01,OIL,86.63,OIL
2006-03-01,COPPER,3866.95,CPR
2006-03-01,EURUSD,0.936203,EU
2006-03-01,HIBOR,2.0353,HK
2006-03-02,FEDFUNDS,6.0881,US
2006-03-02,CPI,6.742,US
2006-03-02,M2,18960.27,US
2006-03-02,GOLD,537.95,GLD
2006-03-02,OIL,85.27,OIL
2006-03-02,COPPER,3868.71,CPR
2006-03-02,EURUSD,0.935299,EU
2006-03-02,HIBOR,2.0568,HK
2006-03-03,FEDFUNDS,6.1181,US
2006-03-03,CPI,6.743,US
2006-03-03,M2,19038.33,US
2006-03-03,GOLD,535.7,GLD
2006-03-03,OIL,86.59,OIL
2006-03-03,COPPER,3860.53,CPR
2006-03-03,EURUSD,0.936162,EU
2006-03-03,HIBOR,2.0619,HK
2006-03-04,FEDFUNDS,6.0803,US
2006-03-04,CPI,6.7619,US
2006-03-04,M2,18856.76,US
2006-03-04,GOLD,538.84,GLD
2006-03-04,OIL,86.64,OIL
2006-03-04,COPPER,3871.59,CPR
2006-03-04,EURUSD,0.934112,EU
2006-03-04,HIBOR,2.0801,HK
2006-03-05,FEDFUNDS,6.0817,US
2006-03-05,CPI,6.7616,US
2006-03-05,M2,18963.28,US
2006-03-05,GOLD,541.43,GLD
2006-03-05,OIL,85.96,OIL
2006-03-05,COPPER,3861.95,CPR
2006-03-05,EURUSD,0.93806,EU
2006-03-05,HIBOR,2.0588,HK
2006-03-06,FEDFUNDS,6.0554,US
2006-03-06,CPI,6.7797,US
2006-03-06,M2,18906.98,US
2006-03-06,GOLD,539.92,GLD
2006-03-06,OIL,85.1,OIL
2006-03-06,COPPER,3861.88,CPR
2006-03-06,EURUSD,0.932106,EU
2006-03-06,HIBOR,2.0679,HK
2006-03-07,FEDFUNDS,6.0501,US
2006-03-07,CPI,6.7398,US
2006-03-07,M2,19051.86,US
2006-03-07,GOLD,535.72,GLD
2006-03-07,OIL,87.09,OIL
2006-03-07,COPPER,3864.31,CPR
2006-03-07,EURUSD,0.935016,EU
2006-03-07,HIBOR,2.0419,HK
2006-03-08,FEDFUNDS,6.0632,US
2006-03-08,CPI,6.745,US
2006-03-08,M2,18933.26,US
2006-03-08,GOLD,540.47,GLD
2006-03-08,OIL,85.24,OIL
2006-03-08,COPPER,3871.86,CPR
2006-03-08,EURUSD,0.933222,EU
2006-03-08,HIBOR,2.0719,HK
2006-03-09,FEDFUNDS,6.0472,US
2006-03-09,CPI,6.7604,US
2006-03-09,M2,19003.38,US
2006-03-09,GOLD,540.88,GLD
2006-03-09,OIL,86.95,OIL
2006-03-09,COPPER,3864.5,CPR
2006-03-09,EURUSD,0.933834,EU
2006-03-09,HIBOR,2.076,HK
2006-03-10,FEDFUNDS,6.0191,US
2006-03-10,CPI,6.746,US
2006-03-10,M2,18990.72,US
2006-03-10,GOLD,540.0,GLD
2006-03-10,OIL,86.06,OIL
2006-03-10,COPPER,3875.74,CPR
2006-03-10,EURUSD,0.934879,EU
2006-03-10,HIBOR,2.0628,HK
2006-03-11,FEDFUNDS,6.0756,US
2006-03-11,CPI,6.7738,US
2006-03-11,M2,19039.6,US
2006-03-11,GOLD,536.02,GLD
2006-03-11,OIL,84.6,OIL
2006-03-11,COPPER,3867.79,CPR
2006-03-11,EURUSD,0.934739,EU
2006-03-11,HIBOR,2.0574,HK
2006-03-12,FEDFUNDS,6.0557,US
2006-03-12,CPI,6.7586,US
2006-03-12,M2,18884.74,US
2006-03-12,GOLD,539.7,GLD
2006-03-12,OIL,86.62,OIL
2006-03-12,COPPER,3882.08,CPR
2006-03-12,EURUSD,0.933726,EU
2006-03-12,HIBOR,2.0589,HK
2006-03-13,FEDFUNDS,6.0418,US
2006-03-13,CPI,6.7126,US
2006-03-13,M2,18970.21,US
2006-03-13,GOLD,542.28,GLD
2006-03-13,OIL,84.53,OIL
2006-03-13,COPPER,3874.7,CPR
2006-03-13,EURUSD,0.931958,EU
2006-03-13,HIBOR,2.0609,HK
2006-03-14,FEDFUNDS,6.0843,US
2006-03-14,CPI,6.7464,US
2006-03-14,M2,18969.31,US
2006-03-14,GOLD,536.57,GLD
2006-03-14,OIL,85.85,OIL
2006-03-14,COPPER,3864.55,CPR
2006-03-14,EURUSD,0.933246,EU
2006-03-14,HIBOR,2.0698,HK
2006-03-15,FEDFUNDS,6.0352,US
2006-03-15,CPI,6.7526,US
2006-03-15,M2,18994.55,US
2006-03-15,GOLD,539.26,GLD
2006-03-15,OIL,85.6,OIL
2006-03-15,COPPER,3861.71,CPR
2006-03-15,EURUSD,0.931848,EU
2006-03-15,HIBOR,2.0704,HK
2006-03-16,FEDFUNDS,5.978,US
2006-03-16,CPI,6.7622,US
2006-03-16,M2,18947.76,US
2006-03-16,GOLD,536.9,GLD
2006-03-16,OIL,86.85,OIL
2006-03-16,COPPER,3858.58,CPR
2006-03-16,EURUSD,0.935141,EU
2006-03-16,HIBOR,2.0453,HK
2006-03-17,FEDFUNDS,5.9913,US
2006-03-17,CPI,6.7866,US
2006-03-17,M2,18925.21,US
2006-03-17,GOLD,539.04,GLD
2006-03-17,OIL,85.73,OIL
2006-03-17,COPPER,3868.25,CPR
2006-03-17,EURUSD,0.930577,EU
2006-03-17,HIBOR,2.0599,HK
2006-03-18,FEDFUNDS,6.0267,US
2006-03-18,CPI,6.7843,US
2006-03-18,M2,18937.91,US
2006-03-18,GOLD,537.91,GLD
2006-03-18,OIL,87.45,OIL
2006-03-18,COPPER,3861.44,CPR
2006-03-18,EURUSD,0.935566,EU
2006-03-18,HIBOR,2.064,HK
2006-03-19,FEDFUNDS,6.0495,US
2006-03-19,CPI,6.7875,US
2006-03-19,M2,18913.97,US
2006-03-19,GOLD,538.5,GLD
2006-03-19,OIL,85.33,OIL
2006-03-19,COPPER,3865.97,CPR
2006-03-19,EURUSD,0.936094,EU
2006-03-19,HIBOR,2.0596,HK
2006-03-20,FEDFUNDS,6.0536,US
2006-03-20,CPI,6.7756,US
2006-03-20,M2,19001.46,US
2006-03-20,GOLD,540.64,GLD
2006-03-20,OIL,85.72,OIL
2006-03-20,COPPER,3863.37,CPR
2006-03-20,EURUSD,0.933115,EU
2006-03-20,HIBOR,2.0502,HK
2006-03-21,FEDFUNDS,6.0133,US
2006-03-21,CPI,6.7435,US
2006-03-21,M2,18889.66,US
2006-03-21,GOLD,538.01,GLD
2006-03-21,OIL,86.22,OIL
2006-03-21,COPPER,3875.31,CPR
2006-03-21,EURUSD,0.934199,EU
2006-03-21,HIBOR,2.052,HK
2006-03-22,FEDFUNDS,6.1489,US
2006-03-22,CPI,6.7739,US
2006-03-22,M2,19007.97,US
2006-03-22,GOLD,540.39,GLD
2006-03-22,OIL,86.64,OIL
2006-03-22,COPPER,3868.4,CPR
2006-03-22,EURUSD,0.935005,EU
2006-03-22,HIBOR,2.0613,HK
2006-03-23,FEDFUNDS,6.0916,US
2006-03-23,CPI,6.7489,US
2006-03-23,M2,18995.17,US
2006-03-23,GOLD,539.09,GLD
2006-03-23,OIL,85.01,OIL
2006-03-23,COPPER,3849.61,CPR
2006-03-23,EURUSD,0.934484,EU
2006-03-23,HIBOR,2.0532,HK
2006-03-24,FEDFUNDS,6.1117,US
2006-03-24,CPI,6.7218,US
2006-03-24,M2,18993.82,US
2006-03-24,GOLD,539.41,GLD
2006-03-24,OIL,86.54,OIL
2006-03-24,COPPER,3866.37,CPR
2006-03-24,EURUSD,0.935699,EU
2006-03-24,HIBOR,2.0611,HK
2006-03-25,FEDFUNDS,6.0216,US
2006-03-25,CPI,6.7601,US
2006-03-25,M2,18931.46,US
2006-03-25,GOLD,538.54,GLD
2006-03-25,OIL,86.56,OIL
2006-03-25,COPPER,3872.31,CPR
2006-03-25,EURUSD,0.934986,EU
2006-03-25,HIBOR,2.0681,HK
2006-03-26,FEDFUNDS,6.0435,US
2006-03-26,CPI,6.7737,US
2006-03-26,M2,18927.82,US
2006-03-26,GOLD,539.96,GLD
2006-03-26,OIL,86.1,OIL
2006-03-26,COPPER,3874.74,CPR
2006-03-26,EURUSD,0.935167,EU
2006-03-26,HIBOR,2.0579,HK
2006-03-27,FEDFUNDS,6.1151,US
2006-03-27,CPI,6.77,US
2006-03-27,M2,18918.34,US
2006-03-27,GOLD,537.7,GLD
2006-03-27,OIL,85.6,OIL
2006-03-27,COPPER,3864.77,CPR
2006-03-27,EURUSD,0.936457,EU
2006-03-27,HIBOR,2.0533,HK
2006-03-28,FEDFUNDS,6.0037,US
2006-03-28,CPI,6.8068,US
2006-03-28,M2,19081.26,US
2006-03-28,GOLD,537.57,GLD
2006-03-28,OIL,84.63,OIL
2006-03-28,COPPER,3873.47,CPR
2006-03-28,EURUSD,0.933104,EU
2006-03-28,HIBOR,2.0542,HK
2006-03-29,FEDFUNDS,6.1085,US
2006-03-29,CPI,6.7338,US
2006-03-29,M2,18904.77,US
2006-03-29,GOLD,537.36,GLD
2006-03-29,OIL,86.09,OIL
2006-03-29,COPPER,3863.88,CPR
2006-03-29,EURUSD,0.933843,EU
2006-03-29,HIBOR,2.071,HK
2006-03-30,FEDFUNDS,6.0255,US
2006-03-30,CPI,6.8609,US
2006-03-30,M2,19265.42,US
2006-03-30,GOLD,537.68,GLD
2006-03-30,OIL,90.76,OIL
2006-03-30,COPPER,3887.56,CPR
2006-03-30,EURUSD,0.918187,EU
2006-03-30,HIBOR,1.9695,HK
2006-03-31,FEDFUNDS,5.9455,US
2006-03-31,CPI,6.8254,US
2006-03-31,M2,19297.87,US
2006-03-31,GOLD,542.12,GLD
2006-03-31,OIL,89.17,OIL
2006-03-31,COPPER,3890.84,CPR
2006-03-31,EURUSD,0.920558,EU
2006-03-31,HIBOR,1.9682,HK
2006-04-01,FEDFUNDS,5.9381,US
2006-04-01,CPI,6.8446,US
2006-04-01,M2,19321.95,US
2006-04-01,GOLD,538.26,GLD
2006-04-01,OIL,88.62,OIL
2006-04-01,COPPER,3899.11,CPR
2006-04-01,EURUSD,0.921173,EU
2006-04-01,HIBOR,1.9412,HK
2006-04-02,FEDFUNDS,6.0415,US
2006-04-02,CPI,6.848,US
2006-04-02,M2,19340.81,US
2006-04-02,GOLD,538.8,GLD
2006-04-02,OIL,90.98,OIL
2006-04-02,COPPER,3892.4,CPR
2006-04-02,EURUSD,0.920028,EU
2006-04-02,HIBOR,1.9463,HK
2006-04-03,FEDFUNDS,6.0363,US
2006-04-03,CPI,6.8496,US
2006-04-03,M2,19196.19,US
2006-04-03,GOLD,536.03,GLD
2006-04-03,OIL,89.48,OIL
2006-04-03,COPPER,3886.54,CPR
2006-04-03,EURUSD,0.91964,EU
2006-04-03,HIBOR,1.9534,HK
2006-04-04,FEDFUNDS,6.0071,US
2006-04-04,CPI,6.8309,US
2006-04-04,M2,19289.03,US
2006-04-04,GOLD,539.35,GLD
2006-04-04,OIL,89.8,OIL
2006-04-04,COPPER,3887.64,CPR
2006-04-04,EURUSD,0.917272,EU
2006-04-04,HIBOR,1.949,HK
2006-04-05,FEDFUNDS,5.8829,US
2006-04-05,CPI,6.8051,US
2006-04-05,M2,19262.05,US
2006-04-05,GOLD,536.78,GLD
2006-04-05,OIL,90.25,OIL
2006-04-05,COPPER,3888.35,CPR
2006-04-05,EURUSD,0.918622,EU
2006-04-05,HIBOR,1.9487,HK
2006-04-06,FEDFUNDS,5.9598,US
2006-04-06,CPI,6.842,US
2006-04-06,M2,19227.22,US
2006-04-06,GOLD,540.06,GLD
2006-04-06,OIL,89.86,OIL
2006-04-06,COPPER,3905.18,CPR
2006-04-06,EURUSD,0.914302,EU
2006-04-06,HIBOR,1.9416,HK
2006-04-07,FEDFUNDS,5.9177,US
2006-04-07,CPI,6.8564,US
2006-04-07,M2,19248.73,US
2006-04-07,GOLD,541.88,GLD
2006-04-07,OIL,89.04,OIL
2006-04-07,COPPER,3899.47,CPR
2006-04-07,EURUSD,0.918567,EU
2006-04-07,HIBOR,1.955,HK
2006-04-08,FEDFUNDS,5.9482,US
2006-04-08,CPI,6.8515,US
2006-04-08,M2,19240.91,US
2006-04-08,GOLD,537.37,GLD
2006-04-08,OIL,90.58,OIL
2006-04-08,COPPER,3894.21,CPR
2006-04-08,EURUSD,0.917361,EU
2006-04-08,HIBOR,1.9575,HK
2006-04-09,FEDFUNDS,5.9047,US
2006-04-09,CPI,6.7996,US
2006-04-09,M2,19364.1,US
2006-04-09,GOLD,540.29,GLD
2006-04-09,OIL,89.06,OIL
2006-04-09,COPPER,3895.92,CPR
2006-04-09,EURUSD,0.919574,EU
2006-04-09,HIBOR,1.9579,HK
2006-04-10,FEDFUNDS,5.9526,US
2006-04-10,CPI,6.8404,US
2006-04-10,M2,19332.89,US
2006-04-10,GOLD,537.97,GLD
2006-04-10,OIL,89.52,OIL
2006-04-10,COPPER,3892.76,CPR
2006-04-10,EURUSD,0.91924,EU
2006-04-10,HIBOR,1.962,HK
2006-04-11,FEDFUNDS,5.8518,US
2006-04-11,CPI,6.8131,US
2006-04-11,M2,19186.67,US
2006-04-11,GOLD,537.32,GLD
2006-04-11,OIL,90.19,OIL
2006-04-11,COPPER,3897.11,CPR
2006-04-11,EURUSD,0.923556,EU
2006-04-11,HIBOR,1.9595,HK
2006-04-12,FEDFUNDS,5.9575,US
2006-04-12,CPI,6.8413,US
2006-04-12,M2,19226.88,US
2006-04-12,GOLD,537.2,GLD
2006-04-12,OIL,90.41,OIL
2006-04-12,COPPER,3900.14,CPR
2006-04-12,EURUSD,0.919133,EU
2006-04-12,HIBOR,1.9678,HK
2006-04-13,FEDFUNDS,5.9104,US
2006-04-13,CPI,6.7932,US
2006-04-13,M2,19337.37,US
2006-04-13,GOLD,541.66,GLD
2006-04-13,OIL,88.43,OIL
2006-04-13,COPPER,3897.65,CPR
2006-04-13,EURUSD,0.917104,EU
2006-04-13,HIBOR,1.9595,HK
2006-04-14,FEDFUNDS,5.952,US
2006-04-14,CPI,6.8572,US
2006-04-14,M2,19217.85,US
2006-04-14,GOLD,539.56,GLD
2006-04-14,OIL,89.0,OIL
2006-04-14,COPPER,3897.05,CPR
2006-04-14,EURUSD,0.917877,EU
2006-04-14,HIBOR,1.9704,HK
2006-04-15,FEDFUNDS,5.9983,US
2006-04-15,CPI,6.851,US
2006-04-15,M2,19357.56,US
2006-04-15,GOLD,541.25,GLD
2006-04-15,OIL,89.25,OIL
2006-04-15,COPPER,3897.82,CPR
2006-04-15,EURUSD,0.92014,EU
2006-04-15,HIBOR,1.9541,HK
2006-04-16,FEDFUNDS,5.9719,US
2006-04-16,CPI,6.8707,US
2006-04-16,M2,19267.07,US
2006-04-16,GOLD,537.69,GLD
2006-04-16,OIL,89.48,OIL
2006-04-16,COPPER,3902.06,CPR
2006-04-16,EURUSD,0.920009,EU
2006-04-16,HIBOR,1.9606,HK
2006-04-17,FEDFUNDS,5.9701,US
2006-04-17,CPI,6.84,US
2006-04-17,M2,19246.42,US
2006-04-17,GOLD,537.67,GLD
2006-04-17,OIL,89.52,OIL
2006-04-17,COPPER,3906.32,CPR
2006-04-17,EURUSD,0.917274,EU
2006-04-17,HIBOR,1.9491,HK
2006-04-18,FEDFUNDS,5.9021,US
2006-04-18,CPI,6.8458,US
2006-04-18,M2,19305.96,US
2006-04-18,GOLD,536.76,GLD
2006-04-18,OIL,88.31,OIL
2006-04-18,COPPER,3889.73,CPR
2006-04-18,EURUSD,0.914757,EU
2006-04-18,HIBOR,1.9583,HK
2006-04-19,FEDFUNDS,5.9759,US
2006-04-19,CPI,6.8161,US
2006-04-19,M2,19290.42,US
2006-04-19,GOLD,542.79,GLD
2006-04-19,OIL,88.18,OIL
2006-04-19,COPPER,3892.77,CPR
2006-04-19,EURUSD,0.916801,EU
2006-04-19,HIBOR,1.9507,HK
2006-04-20,FEDFUNDS,6.0069,US
2006-04-20,CPI,6.8429,US
2006-04-20,M2,19319.56,US
2006-04-20,GOLD,540.48,GLD
2006-04-20,OIL,90.08,OIL
2006-04-20,COPPER,3900.84,CPR
2006-04-20,EURUSD,0.916872,EU
2006-04-20,HIBOR,1.9513,HK
2006-04-21,FEDFUNDS,5.9644,US
2006-04-21,CPI,6.8201,US
2006-04-21,M2,19257.34,US
2006-04-21,GOLD,537.99,GLD
2006-04-21,OIL,89.45,OIL
2006-04-21,COPPER,3899.58,CPR
2006-04-21,EURUSD,0.919186,EU
2006-04-21,HIBOR,1.9547,HK
2006-04-22,FEDFUNDS,5.9842,US
2006-04-22,CPI,6.8323,US
2006-04-22,M2,19309.65,US
2006-04-22,GOLD,542.13,GLD
2006-04-22,OIL,89.14,OIL
2006-04-22,COPPER,3887.03,CPR
2006-04-22,EURUSD,0.918657,EU
2006-04-22,HIBOR,1.9502,HK
2006-04-23,FEDFUNDS,5.958,US
2006-04-23,CPI,6.838,US
2006-04-23,M2,19261.68,US
2006-04-23,GOLD,540.23,GLD
2006-04-23,OIL,88.28,OIL
2006-04-23,COPPER,3902.84,CPR
2006-04-23,EURUSD,0.917681,EU
2006-04-23,HIBOR,1.9641,HK
2006-04-24,FEDFUNDS,5.9616,US
2006-04-24,CPI,6.8485,US
2006-04-24,M2,19283.88,US
2006-04-24,GOLD,535.15,GLD
2006-04-24,OIL,89.26,OIL
2006-04-24,COPPER,3897.6,CPR
2006-04-24,EURUSD,0.920812,EU
2006-04-24,HIBOR,1.9711,HK
2006-04-25,FEDFUNDS,6.0321,US
2006-04-25,CPI,6.8332,US
2006-04-25,M2,19230.1,US
2006-04-25,GOLD,537.09,GLD
2006-04-25,OIL,90.62,OIL
2006-04-25,COPPER,3905.61,CPR
2006-04-25,EURUSD,0.920915,EU
2006-04-25,HIBOR,1.9562,HK
2006-04-26,FEDFUNDS,5.9104,US
2006-04-26,CPI,6.837,US
2006-04-26,M2,19252.83,US
2006-04-26,GOLD,538.88,GLD
2006-04-26,OIL,88.36,OIL
2006-04-26,COPPER,3888.78,CPR
2006-04-26,EURUSD,0.922929,EU
2006-04-26,HIBOR,1.948,HK
2006-04-27,FEDFUNDS,5.9299,US
2006-04-27,CPI,6.8578,US
2006-04-27,M2,19372.27,US
2006-04-27,GOLD,540.27,GLD
2006-04-27,OIL,90.07,OIL
2006-04-27,COPPER,3904.23,CPR
2006-04-27,EURUSD,0.919039,EU
2006-04-27,HIBOR,1.9606,HK
2006-04-28,FEDFUNDS,5.863,US
2006-04-28,CPI,6.8145,US
2006-04-28,M2,19250.45,US
2006-04-28,GOLD,537.54,GLD
2006-04-28,OIL,90.29,OIL
2006-04-28,COPPER,3895.81,CPR
2006-04-28,EURUSD,0.91872,EU
2006-04-28,HIBOR,1.9485,HK
2006-04-29,FEDFUNDS,6.066,US
2006-04-29,CPI,6.8248,US
2006-04-29,M2,19298.48,US
2006-04-29,GOLD,537.65,GLD
2006-04-29,OIL,89.0,OIL
2006-04-29,COPPER,3900.28,CPR
2006-04-29,EURUSD,0.916456,EU
2006-04-29,HIBOR,1.9605,HK
2006-04-30,FEDFUNDS,5.934,US
2006-04-30,CPI,6.8578,US
2006-04-30,M2,19308.59,US
2006-04-30,GOLD,539.02,GLD
2006-04-30,OIL,89.94,OIL
2006-04-30,COPPER,3889.78,CPR
2006-04-30,EURUSD,0.919558,EU
2006-04-30,HIBOR,1.9744,HK
2006-05-01,FEDFUNDS,5.9742,US
2006-05-01,CPI,6.8201,US
2006-05-01,M2,19288.38,US
2006-05-01,GOLD,535.45,GLD
2006-05-01,OIL,88.2,OIL
